,id_puesto,puesto,departamento,tipo_puesto,turno,id_empleado,apellido,nombre,email
1163,50-33200,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,,312,CHAVELAS,GUADALUPE,guadalupe.chavelas@tractchun.com
1164,50-33200,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,,508,Barrientos,Jhon ,jhon .barrientos@tractchun.com
1165,50-33200,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,,597,BEJARANO,JIMENEZ,jimenez.bejarano@tractchun.com
1166,50-33200,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,,388,CARTAS,IVAN,ivan.cartas@tractchun.com
1167,50-33200,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,,1745,BOJORQUEZ,CEJUDO,cejudo.bojorquez@tractchun.com
1168,50-33200,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,,1965,PAZ,BUSTAMANTE,bustamante.paz@tractchun.com
1169,50-33200,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,,614,RINCON,MARCOS,marcos.rincon@tractchun.com
1170,50-33200,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,,934,LOPEZ,RAMON,ramon.lopez@tractchun.com
1171,50-33200,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,,779,CHAVEZ,BARRERA,barrera.chavez@tractchun.com
1172,50-33200,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,,1216,SOTO,RUANO,ruano.soto@tractchun.com
1173,50-33200,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,,461,MIRANDA,IVAN,ivan.miranda@tractchun.com
1174,50-33200,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,,629,D`LIRA,MARIA,maria.d`lira@tractchun.com
1175,50-60010,Auxiliar de Departamento,CONTROL DE PRODUCCION,Administrativo,,119,AMAYA,ALVARO,alvaro.amaya@tractchun.com
1176,50-60010,Auxiliar de Departamento,CONTROL DE PRODUCCION,Administrativo,,207,SANTACRUZ,MORALES,morales.santacruz@tractchun.com
1177,50-60010,Auxiliar de Departamento,CONTROL DE PRODUCCION,Administrativo,,103,VALENZUELA,ALONSO,alonso.valenzuela@tractchun.com
1178,50-60010,Auxiliar de Departamento,CONTROL DE PRODUCCION,Administrativo,,197,GASTELUM,MORALES,morales.gastelum@tractchun.com
1179,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,37,PEREYDA,JORGE,jorge.pereyda@tractchun.com
1180,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,49,CAMPAS,SIQUEIROS,siqueiros.campas@tractchun.com
1181,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,147,Zapata,Juan ,juan .zapata@tractchun.com
1182,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,158,Moreno,Lizeth,lizeth.moreno@tractchun.com
1183,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,216,CORONADO,ALBERTO,alberto.coronado@tractchun.com
1184,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,323,DOURIET,ALBERTO,alberto.douriet@tractchun.com
1185,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,369,DURAN,ALBERTO,alberto.duran@tractchun.com
1186,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,436,URZUA,ALEJANDRO,alejandro.urzua@tractchun.com
1187,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,661,MOROYOQUI,RIVERA,rivera.moroyoqui@tractchun.com
1188,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,693,VASQUEZ,SOTO,soto.vasquez@tractchun.com
1189,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,706,Porras ,Andrea,andrea.porras @tractchun.com
1190,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,782,DURAZO,ANGEL,angel.durazo@tractchun.com
1191,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,805,SAENZ,FERNANDO,fernando.saenz@tractchun.com
1192,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,860,Arango,Haygnes,haygnes.arango@tractchun.com
1193,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,925,REAL,BECERRIL,becerril.real@tractchun.com
1194,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,945,NAVARRO,TRINIDAD,trinidad.navarro@tractchun.com
1195,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1031,RODRIGUEZ,IMELDA,imelda.rodriguez@tractchun.com
1196,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1044,RENDON,FRANCISCO,francisco.rendon@tractchun.com
1197,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1206,PEREZ,LINO,lino.perez@tractchun.com
1198,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1220,ARMENTA,EQUIHUA,equihua.armenta@tractchun.com
1199,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1262,ISLAS,ESTHELA,esthela.islas@tractchun.com
1200,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1295,SANTACRUZ,FRANCISCO,francisco.santacruz@tractchun.com
1201,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1297,Zapata,Fernando,fernando.zapata@tractchun.com
1202,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1342,SIERRA,ANGEL,angel.sierra@tractchun.com
1203,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1413,SILVA,BLANCA,blanca.silva@tractchun.com
1204,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1424,FLORES,CARLOS,carlos.flores@tractchun.com
1205,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1442,MANRIQUEZ,MANUEL,manuel.manriquez@tractchun.com
1206,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1463,HERNANDEZ,GABRIEL,gabriel.hernandez@tractchun.com
1207,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1501,JUVERA,FRANCISCA,francisca.juvera@tractchun.com
1208,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1520,GUERRA,GUADALUPE,guadalupe.guerra@tractchun.com
1209,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1573,OCHOA,CARMEN,carmen.ochoa@tractchun.com
1210,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1607,PEINADO,GUILIBERTO,guiliberto.peinado@tractchun.com
1211,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1647,COTA,HERIBERTO,heriberto.cota@tractchun.com
1212,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1702,TORTOLEDO,ENRIQUE,enrique.tortoledo@tractchun.com
1213,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1736,Taborda,Felipe,felipe.taborda@tractchun.com
1214,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1776,NAVARRO,JESUS,jesus.navarro@tractchun.com
1215,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1856,VALDEZ,ROBERTO,roberto.valdez@tractchun.com
1216,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1991,PEINADO,LORENIA,lorenia.peinado@tractchun.com
1217,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,36,GALLEGOS,CARMEN,carmen.gallegos@tractchun.com
1218,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,48,FUENTES,JOSE,jose.fuentes@tractchun.com
1219,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,228,DE_LA_ROSA,DAMIAN,damian.de_la_rosa@tractchun.com
1220,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,231,Lopera,Lucia,lucia.lopera@tractchun.com
1221,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,242,MOLINA,LUIS,luis.molina@tractchun.com
1222,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,332,MIRANDA,MARIA,maria.miranda@tractchun.com
1223,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,397,Mora ,Alberto,alberto.mora @tractchun.com
1224,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,411,PERAZA,GERARDO,gerardo.peraza@tractchun.com
1225,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,413,TANORI,MARIA,maria.tanori@tractchun.com
1226,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,445,ACOSTA,MELENDREZ,melendrez.acosta@tractchun.com
1227,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,478,Zapata,Alexander,alexander.zapata@tractchun.com
1228,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,536,VELARDE,ALFONSO,alfonso.velarde@tractchun.com
1229,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,687,GAMEZ,CARMEN,carmen.gamez@tractchun.com
1230,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,699,AGUIRRE,CORREA,correa.aguirre@tractchun.com
1231,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,746,COTA,ROSA,rosa.cota@tractchun.com
1232,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,752,MORALES,SOTO,soto.morales@tractchun.com
1233,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,773,CASTRO,ANGEL,angel.castro@tractchun.com
1234,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,823,VALDEZ,GUSTAVO,gustavo.valdez@tractchun.com
1235,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,883,CHAVARRIA,ANTONIA,antonia.chavarria@tractchun.com
1236,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,898,ROBLES,ANTONIO,antonio.robles@tractchun.com
1237,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,935,Ortiz,Teresita,teresita.ortiz@tractchun.com
1238,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,946,CRUZ,ALBERTO,alberto.cruz@tractchun.com
1239,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1008,MONTAÑO,FRANCISCO,francisco.montaño@tractchun.com
1240,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1033,MILTON,CARLOS,carlos.milton@tractchun.com
1241,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1048,Soto,Carlos,carlos.soto@tractchun.com
1242,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1126,PADILLA,CARMEN,carmen.padilla@tractchun.com
1243,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1149,JIMENEZ,ELIGIO,eligio.jimenez@tractchun.com
1244,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1182,SANTACRUZ,ELENA,elena.santacruz@tractchun.com
1245,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1239,Loaiza,Lizeth,lizeth.loaiza@tractchun.com
1246,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1291,CHOMINA,FAUSTO,fausto.chomina@tractchun.com
1247,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1351,FLORES,FRANCISCO,francisco.flores@tractchun.com
1248,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1426,Taborda,Carlos,carlos.taborda@tractchun.com
1249,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1477,PINEDA,GABRIEL,gabriel.pineda@tractchun.com
1250,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1489,BOJORQUEZ,GARCIA,garcia.bojorquez@tractchun.com
1251,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1549,Rios,Gloria,gloria.rios@tractchun.com
1252,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1590,GASTELUM,GUADALUPE,guadalupe.gastelum@tractchun.com
1253,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1658,GARCIA,HERIBERTO,heriberto.garcia@tractchun.com
1254,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1662,Henao,Jairo,jairo.henao@tractchun.com
1255,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1747,PORCHAS,JESUS,jesus.porchas@tractchun.com
1256,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1791,CORDOVA,JOSE,jose.cordova@tractchun.com
1257,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1820,VIVANCO,MARIA,maria.vivanco@tractchun.com
1258,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1851,MEJIA,JOSE,jose.mejia@tractchun.com
1259,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1916,GUERRERO,ADOLFO,adolfo.guerrero@tractchun.com
1260,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,102,RAMIREZ,JOSE,jose.ramirez@tractchun.com
1261,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,402,Gonzalez,Alberto,alberto.gonzalez@tractchun.com
1262,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,418,García ,María,maría.garcía @tractchun.com
1263,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,514,BARRIOS,PATRICIA,patricia.barrios@tractchun.com
1264,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,561,ORRANTIA,DANIEL,daniel.orrantia@tractchun.com
1265,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,662,ANISTRO,CARMEN,carmen.anistro@tractchun.com
1266,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,680,RUIZ,ROBLES,robles.ruiz@tractchun.com
1267,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,686,GIL,ROLANDO,rolando.gil@tractchun.com
1268,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,710,MONTAÑO,ESPINOZA,espinoza.montaño@tractchun.com
1269,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,888,AMADOR,FILIBERTO,filiberto.amador@tractchun.com
1270,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,962,TANORI,BENJAMIN,benjamin.tanori@tractchun.com
1271,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,968,Martinez,Maria,maria.martinez@tractchun.com
1272,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,972,BARCELO,BLANCA,blanca.barcelo@tractchun.com
1273,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,997,GONZALES,ALBERTO,alberto.gonzales@tractchun.com
1274,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1005,REYES,BRISEÑO,briseño.reyes@tractchun.com
1275,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1045,MORENO,CARLOS,carlos.moreno@tractchun.com
1276,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1055,RAMOS,CARLOS,carlos.ramos@tractchun.com
1277,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1144,Pineda,Lina,lina.pineda@tractchun.com
1278,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1161,ACOSTA,ELENA,elena.acosta@tractchun.com
1279,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1247,DURAZO,ALONSO,alonso.durazo@tractchun.com
1280,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1363,PEREYDA,FRANCISCO,francisco.pereyda@tractchun.com
1281,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1380,CORTES,MANUEL,manuel.cortes@tractchun.com
1282,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1416,SILVA,BOWLIN,bowlin.silva@tractchun.com
1283,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1517,Prisco,Gloria,gloria.prisco@tractchun.com
1284,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1730,CASILLAS,ESTHELA,esthela.casillas@tractchun.com
1285,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1823,GARCIA,JOSE,jose.garcia@tractchun.com
1286,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1848,VON_BORSTEL,MARIA,maria.von_borstel@tractchun.com
1287,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1875,OLIVARRIA,JOSE,jose.olivarria@tractchun.com
1288,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1951,Atehortua,Juan ,juan .atehortua@tractchun.com
1289,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,14,MORENO,CARMEN,carmen.moreno@tractchun.com
1290,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,273,DOMINGUEZ,ALBERTO,alberto.dominguez@tractchun.com
1291,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,401,Puerta,Maria,maria.puerta@tractchun.com
1292,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,419,ARVAYO,ALEJANDRO,alejandro.arvayo@tractchun.com
1293,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,472,SANTACRUZ,MARTHA,martha.santacruz@tractchun.com
1294,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,497,CARDENAS,LOISSE,loisse.cardenas@tractchun.com
1295,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,542,RENDON,OSCAR,oscar.rendon@tractchun.com
1296,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,580,MACHADO,PEDRO,pedro.machado@tractchun.com
1297,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,584,MEJIA,ALICIA,alicia.mejia@tractchun.com
1298,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,754,MARTINEZ,GERARDO,gerardo.martinez@tractchun.com
1299,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,763,OLGUIN,ANDRES,andres.olguin@tractchun.com
1300,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,999,OCHOA,ALBERTO,alberto.ochoa@tractchun.com
1301,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1029,Blandon,Carlos,carlos.blandon@tractchun.com
1302,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1236,LEON,ALFONSO,alfonso.leon@tractchun.com
1303,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1407,BARRIOS,ANUEL,anuel.barrios@tractchun.com
1304,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1593,RIVERA,CRISTINA,cristina.rivera@tractchun.com
1305,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1713,RUIZ,MARIA,maria.ruiz@tractchun.com
1306,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1761,VALENZUELA,JIMENEZ,jimenez.valenzuela@tractchun.com
1307,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1779,BARRERAS,JOSE,jose.barreras@tractchun.com
1308,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1917,ROMERO,JESUS,jesus.romero@tractchun.com
1309,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,130,FLORES,JUAN,juan.flores@tractchun.com
1310,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,352,PADILLA,MARIA,maria.padilla@tractchun.com
1311,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,406,MOROYOQUI,ALBERTO,alberto.moroyoqui@tractchun.com
1312,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,474,JAQUEZ,ALEJANDRO,alejandro.jaquez@tractchun.com
1313,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,488,Angulo,Haygnes,haygnes.angulo@tractchun.com
1314,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,522,Mira,Monica,monica.mira@tractchun.com
1315,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,575,TORRES,CARLOS,carlos.torres@tractchun.com
1316,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,673,RIVERA,ROLANDO,rolando.rivera@tractchun.com
1317,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,689,WILSON,ALICIA,alicia.wilson@tractchun.com
1318,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,784,BOJORQUEZ,ROSA,rosa.bojorquez@tractchun.com
1319,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,841,ACUÑA,ALBERTO,alberto.acuña@tractchun.com
1320,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1020,RINCON,CANDELAS,candelas.rincon@tractchun.com
1321,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1197,Tobón ,Eliana ,eliana .tobón @tractchun.com
1322,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1250,GARCIA,ESTHELA,esthela.garcia@tractchun.com
1323,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1326,GARCIA,FRANCISCA,francisca.garcia@tractchun.com
1324,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1394,TANORI,FRANCISCO,francisco.tanori@tractchun.com
1325,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1397,PEREZ,FRANCISCO,francisco.perez@tractchun.com
1326,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1420,IBARRA,MANUEL,manuel.ibarra@tractchun.com
1327,55-23200,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,,1429,GERONIMO,GABRIEL,gabriel.geronimo@tractchun.com
